"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113522.14_RAD50",687.364776181039,0.840412960256426,0.160793940646215,5.22664571114364,1.72612797712309e-07,4.16151751407688e-06
"ENSG00000198556.14_ZNF789",181.72013455138,-0.753169100121604,0.144110231381171,-5.22634023207883,1.72898081994684e-07,4.16172599284484e-06
"ENSG00000138413.13_IDH1",445.378399168082,0.470865560660467,0.090157619463136,5.22269291785146,1.763396876686e-07,4.23778635988245e-06
"ENSG00000172115.8_CYCS",4038.96606026743,-0.363223107345055,0.0695559746196096,-5.22202599174929,1.76976121084696e-07,4.2462978717674e-06
"ENSG00000125107.18_CNOT1",2015.17035351331,0.668310940039162,0.127996715483852,5.2213131994272,1.77658778525689e-07,4.24912347240137e-06
"ENSG00000163041.10_H3F3A",4184.42467827894,-0.335356801551629,0.064226458720864,-5.22147426824714,1.77504296971549e-07,4.24912347240137e-06
"ENSG00000140905.10_GCSH",380.059611167854,-0.541182195868613,0.10368026117765,-5.21972253659092,1.79191384251503e-07,4.27897648361844e-06
"ENSG00000078618.21_NRDC",3359.34881054258,0.201568941971483,0.0386247942526612,5.21864118299077,1.80240559555535e-07,4.29720915682008e-06
"ENSG00000183283.16_DAZAP2",1620.08326121382,0.326688132755421,0.0626182130903779,5.21714237172349,1.81704595057883e-07,4.3252593798272e-06
"ENSG00000161970.14_RPL26",17231.7774987824,-0.489204561668527,0.093781870867289,-5.21640864214365,1.82425485367588e-07,4.33555924466034e-06
"ENSG00000136485.15_DCAF7",2217.90331352145,0.41158758808104,0.078997734860804,5.21011885728455,1.88719692836661e-07,4.47807422560683e-06
"ENSG00000157224.16_CLDN12",487.138977723646,0.512417379813289,0.0983903267818484,5.20800567061256,1.9088109316633e-07,4.52222860723508e-06
"ENSG00000066279.18_ASPM",1860.08899183017,0.517400584722416,0.0994037448392814,5.20504117384071,1.93953597544864e-07,4.58779547400148e-06
"ENSG00000179041.4_RRS1",837.387808442752,-0.493435850288458,0.0948362510269439,-5.20302990623562,1.96065302851005e-07,4.63046533138229e-06
"ENSG00000136848.17_DAB2IP",1069.92105093248,0.466118912245826,0.0896290079765982,5.20053633046488,1.98714270199464e-07,4.67434525151586e-06
"ENSG00000143368.10_SF3B4",1880.7085793995,-0.293618442712908,0.0564606946392149,-5.200404362524,1.98855421494958e-07,4.67434525151586e-06
"ENSG00000162511.8_LAPTM5",572.673022073604,0.374016561684935,0.0719174762616785,5.20063524370684,1.98608537302544e-07,4.67434525151586e-06
"ENSG00000157450.15_RNF111",236.075210208487,0.786526876374867,0.15127969429594,5.19915696574735,2.00194417679104e-07,4.6911601550848e-06
"ENSG00000167747.14_C19orf48",1912.94818750321,-0.431365193284656,0.0829652589263888,-5.19934727941229,1.99989566961589e-07,4.6911601550848e-06
"ENSG00000172819.17_RARG",242.406654863649,0.598922939577015,0.115323660276472,5.19340903801686,2.06477846839472e-07,4.83087515995802e-06
"ENSG00000101439.9_CST3",5021.96461904692,-0.646574258012349,0.124627361857665,-5.1880602170717,2.12495896906907e-07,4.96395694575701e-06
"ENSG00000158716.8_DUSP23",318.825519104355,-0.635194927394503,0.122474604335731,-5.18633990156267,2.14467225802761e-07,5.00224022477013e-06
"ENSG00000013588.8_GPRC5A",4786.82162416616,0.206654354013073,0.0398523070592145,5.18550541392788,2.1542982870905e-07,5.01691384380642e-06
"ENSG00000103196.12_CRISPLD2",279.572951774284,0.57953077379241,0.111809870298414,5.18318080725498,2.18133387942293e-07,5.06090438074988e-06
"ENSG00000140400.17_MAN2C1",600.495947926339,-0.595829086362312,0.114965047322766,-5.18269770019327,2.18699350595258e-07,5.06090438074988e-06
"ENSG00000170425.3_ADORA2B",1596.69412785022,-0.319068248844036,0.0615621558668825,-5.18286347109035,2.18504989327448e-07,5.06090438074988e-06
"ENSG00000173801.17_JUP",604.185190634003,0.435955248979097,0.0841212279050275,5.1824641631633,2.18973449048028e-07,5.06090438074988e-06
"ENSG00000213199.8_ASIC3",137.544345465808,-1.17205560455552,0.226158993795866,-5.18244083458135,2.1900084763814e-07,5.06090438074988e-06
"ENSG00000119139.19_TJP2",2159.64654358803,0.334704650828209,0.0646019312857113,5.18103165287629,2.20662039409499e-07,5.09147196453451e-06
"ENSG00000213347.10_MXD3",518.131840943042,-0.644298897189057,0.124364542436812,-5.18072824106128,2.21021301363808e-07,5.09195169635089e-06
"ENSG00000099942.13_CRKL",1046.12128459638,0.394653586216713,0.0762272167331973,5.17733170814879,2.25081821421702e-07,5.17757021631206e-06
"ENSG00000166532.16_RIMKLB",312.266178763666,-0.552832506053925,0.106786679250269,-5.17698003098578,2.25506342429816e-07,5.17941590154833e-06
